tenure,Contract,TotalCharges,MonthlyCharges,OnlineSecurity,TechSupport,Churn
20,0,-0.270085563781889,0.5546515881365198,0,0,0
72,1,2.5257859000770044,1.4536837652263923,0,2,0
8,0,-0.7078870150925372,0.6244470621434969,0,0,1
72,2,1.6988177913257785,0.6560212051466533,0,0,0
15,0,-0.3833827776453475,1.1761636661986499,0,0,0
72,2,1.7302107449722781,0.7922885591602752,0,2,0
0,2,-8.070909961778789e-17,-0.4058670779594996,2,2,0
1,0,-0.9753231898279107,0.31867641411293,0,0,1
63,2,1.9047485027284168,1.330710787214099,0,0,0
2,0,-0.9577502003042719,-0.19149526493806962,0,0,0
2,0,-0.9466015072019637,0.3203382111130965,2,0,1
61,1,0.7149732208220703,-0.02365376792129126,0,0,0
1,0,-0.9991438628128426,-1.4744025490663168,1,1,0
22,1,-0.6091824470521001,-0.6983433499887371,0,0,1
28,0,-0.21972879355146246,-0.12834697893175698,2,2,0
70,2,-0.39104336478693363,-1.4943441130683104,1,1,0
5,0,-0.9502883027427269,-1.2068532320395708,0,0,1
12,0,-0.4613353228814878,1.1612074931971548,2,0,1
34,1,0.7134057808017458,1.7112623002521414,2,2,0
71,2,1.4979867791441956,0.529724633134028,2,0,0
70,1,0.9977967997006296,0.014567563082529763,2,0,0
52,0,0.902271264940851,0.6410650321451581,2,2,0
69,2,1.421402984348339,0.4881797081298749,2,2,0
20,0,-0.2211637738517596,0.9750862291785487,0,0,1
11,0,-0.6320538253768356,0.4399875951250572,0,0,0
2,0,-0.9341944467593948,0.9784098231788813,0,2,1
6,0,-0.7861265563887369,0.5230774451333634,0,2,1
1,0,-0.999386705632893,-1.4926823160681442,1,1,0
20,1,-0.20531276068847765,0.9817334171792133,2,2,0
61,0,1.7735692266612557,1.3855500882195813,2,0,0
5,0,-0.8603260762241001,0.31867641411293,0,0,1
56,0,1.6043740109462234,1.3523141482162588,0,2,0
30,0,0.25127589424606045,1.0049985751815391,2,2,0
40,0,0.8162386767830375,1.330710787214099,0,2,1
28,1,-0.325409573513344,-0.34770418295368527,2,2,0
5,0,-0.8745434195070438,0.17576187209864352,0,0,0
27,0,-0.1562805876583254,0.3469269631157544,2,0,1
12,0,-0.89094634817044,-1.4860351280674797,1,1,0
67,1,2.077917510044272,1.3506523512160928,0,0,0
29,0,-0.37146140284287915,-0.4374412209626558,0,0,0
55,0,1.072967690816194,0.6892571451499757,0,0,0
23,0,-0.23167224497393546,0.3602213391170831,0,0,1
34,0,0.528381628543436,1.1728400721983174,0,0,1
52,1,1.0839618475784707,0.8803638001690799,2,0,0
72,2,2.7003457344531476,1.6946443302504801,2,2,0
58,1,1.3895243450617383,0.9950277931805425,0,2,0
35,2,-0.7048404415319063,-1.5009913010689746,1,1,0
56,2,1.5113652108669657,1.1678546811978192,0,2,0
24,2,-0.7915132516698521,-1.451137391063991,1,1,0
70,2,-0.40755667655035277,-1.4860351280674797,1,1,0
2,0,-0.9311257965787595,0.5047976781315362,0,0,0
68,1,2.250269682419958,1.4088152462219072,0,2,0
1,0,-0.970620869766937,0.6726391751483145,0,0,1
12,0,-0.5570153939812987,0.8238627021634316,0,0,0
63,0,1.2123373929050512,0.5579751821368519,0,0,0
33,1,-0.14477866863594382,-0.20977503193989688,2,0,0
69,1,1.969631688921851,1.0266019361836989,0,0,0
60,2,1.1759771997575226,0.5264010391336955,0,2,0
72,2,2.6338288783793753,1.6065690892416755,2,2,0
11,0,-0.7425252318797091,-0.19315706193823565,0,0,0
1,0,-0.9995191653529203,-1.502653098069141,1,1,0
10,0,-0.6398689488584538,0.707536912151803,0,0,1
13,0,-0.7445562809201296,-0.6385186579827568,2,2,1
34,1,0.16067344574730083,0.4715617381282136,0,0,0
39,0,0.433893694923872,0.7158458971526336,0,0,1
65,1,1.9696537655418558,1.3390197722149297,0,2,0
50,1,1.3167377289066675,1.2343265612044643,2,0,0
15,0,-0.870569627906221,-1.4960059100684764,1,1,0
72,2,2.509493354513631,1.5135084572323727,2,0,0
72,2,2.621421817936806,1.6896589392499817,2,2,0
55,2,-0.4989538833692769,-1.5093002860698053,1,1,0
23,2,-0.7808723208276489,-1.3015756610490399,1,1,0
32,0,0.13813321672263393,0.5180920541328649,0,0,1
56,1,0.6732042557734219,0.1325551500943244,2,0,0
1,0,-0.9993646290128884,-1.491020519067978,1,1,0
38,1,0.18760692215287747,0.1940416391004708,2,2,0
11,0,-0.6725644230852235,0.18074726309914207,0,0,0
1,0,-0.9863835764502006,-0.5138838829702975,0,2,0
56,1,1.6557463056968602,1.4121388402222392,0,2,0
3,0,-0.9688326635465666,-1.368047541055685,1,1,0
7,0,-0.780254175467521,0.16412929309748084,2,0,0
59,2,1.580001422461177,1.15456030519649,0,0,0
7,0,-0.8112497499539386,-0.015344782920460643,0,2,0
71,2,1.1877661148399634,0.2023506241013014,2,2,0
15,1,-0.27200622972228666,1.2343265612044643,2,2,0
71,2,1.357469092815101,0.2904258651101061,2,2,0
35,0,0.5493985707877875,1.1794872601989819,0,0,1
11,1,-0.8215595314960734,-0.8096837489998674,0,2,0
60,2,-0.5210305033738479,-1.5126238800701375,1,1,0
47,2,0.20782910607706462,-0.17155370093607608,0,2,0
11,1,-0.7002926578109647,0.004596781081533118,0,2,0
56,1,1.4708104599185687,1.1811490571991479,0,0,1
28,0,0.40669529907824054,1.5317882242341998,0,2,0
61,2,1.0880901755193253,0.5413572121351906,2,2,0
31,1,0.3526958865470597,1.1063681921916724,2,0,0
9,0,-0.7441589017600473,0.1907180451001387,0,0,0
35,0,0.47778201549295923,0.9900424021800439,2,0,0
2,0,-0.9910196666511605,-1.4993295040688086,1,1,0
12,0,-0.9050312317333563,-1.5209328650709681,1,1,1
1,0,-0.9749037340478236,0.35025055711608644,2,0,1
4,0,-0.8552926068630579,0.812230123162269,0,0,1
1,0,-0.9997620081729707,-1.5209328650709681,1,1,0
3,0,-0.9809085746890671,-1.4876969250676457,1,1,0
1,0,-0.970311797086873,0.6959043331506403,0,0,1
52,2,0.467648846910861,-0.05024251992394914,2,0,0
5,1,-0.9705767165269278,-1.4843733310673135,1,1,0
72,2,2.2689465029438254,1.1429277261953275,2,0,0
71,2,1.9360089966548895,0.852113251166256,2,2,0
72,2,2.5554789539831524,1.5666859612376889,2,2,0
46,1,-0.48943886014730675,-1.3248408190513656,1,1,0
63,2,1.3915774707221633,0.6227852651433308,2,0,0
30,0,0.06856978708823053,0.6493740171459886,2,0,0
1,0,-0.988017246330539,-0.6368568609825905,0,0,0
12,0,-0.6930073732094563,-0.10342002392926512,2,2,1
16,2,-0.6036412154309527,-0.3294244159518578,2,2,0
4,0,-0.9034196384730228,0.026200142083692434,0,2,0
51,1,1.0293222130671573,0.8504514541660895,0,0,0
65,2,-0.3836256204653978,-1.4744025490663168,1,1,0
16,0,-0.49133744946769986,0.3253236021135946,0,2,0
2,1,-0.987090028290347,-1.4893587220678117,1,1,0
66,1,1.137365191369528,0.31535282011259796,0,0,0
46,2,1.1567705403535458,1.4586691562268908,0,2,0
32,1,0.5848977757551378,1.4885815022298807,2,2,0
72,2,1.6826577054824323,0.7274784761537968,2,2,0
38,2,0.35393217726731574,0.5396954151350246,2,2,0
51,1,0.032430360140747794,-0.5620759959751149,0,2,0
72,2,2.659239068004636,1.654761202246493,2,2,0
65,0,1.988264356205709,1.3456669602155942,2,0,1
9,0,-0.8982316327719485,-1.156999322034587,0,0,1
9,0,-0.7153930658940912,0.007920375081865175,2,2,1
66,2,-0.4089475036106408,-1.4694171580658184,1,1,0
44,1,1.1378508770096285,1.4968904872307114,2,0,0
50,2,0.5010949262177861,0.15748210509681626,0,2,0
15,0,-0.7293675663569847,-0.5288400559717925,0,0,0
8,0,-0.925893637637676,-1.3132082400502028,0,0,0
66,1,2.072310048563111,1.2659007042076202,0,2,0
57,0,1.1486684208118685,0.7573908221567867,2,2,0
7,0,-0.7772517551468993,0.45826736212688446,0,0,0
10,0,-0.8480514755015587,-1.004113998019304,0,0,0
62,1,1.533221064671491,0.9069525521717378,2,0,0
40,1,0.4734770745920679,0.6743009721484805,0,0,0
20,2,-0.8284695135575041,-1.4976677070686424,1,1,0
7,0,-0.9473962655221283,-1.4876969250676457,1,1,1
25,0,0.049628047124308544,1.0099839661820376,0,2,0
23,0,-0.13917120715478284,0.6477122201458226,0,0,0
66,1,2.0028570020287306,1.3240635992134344,0,0,0
72,2,2.4991394197314873,1.5583769762368582,0,2,0
49,0,0.9996070825410045,0.8404806721650928,0,0,1
43,0,1.0617086146138628,1.5284646302338678,0,2,1
46,0,0.08417795743146221,-0.32443902495135946,2,0,0
72,2,1.8895818647852765,0.8338334841644283,2,2,0
10,1,-0.9303089616385901,-1.4760643460664828,1,1,0
40,1,-0.020796370690273035,-0.33939519795285467,2,2,0
65,0,2.0762396869239246,1.3539759452164248,0,0,1
31,2,0.3649704872696013,1.1528985081963241,0,2,0
68,2,1.160369029414291,0.2040124211014679,2,2,0
56,1,1.5503745984150425,1.3224018022132684,2,0,1
10,0,-0.6305084619765157,0.680948160149145,0,0,1
68,2,-0.29278032914658797,-1.3082228490497045,1,1,0
43,0,0.09537080377377988,-0.2862176939475387,0,0,1
1,0,-0.9686118973465209,0.8238627021634316,0,0,1
49,1,0.8847865818972306,0.8338334841644283,0,0,0
15,0,-0.8338120555986103,-1.3132082400502028,1,1,0
20,0,-0.16939409994104052,0.9900424021800439,0,0,1
1,0,-0.9879730930905298,-0.6335332669822582,0,0,1
50,1,0.5116696271999757,0.1624674960973148,0,2,0
2,0,-0.9368436411599432,0.8222009051632656,0,0,1
24,0,-0.24315208737631241,0.1741000750984775,0,0,0
3,0,-0.9099984712343848,0.1591439020969823,0,0,1
1,0,-0.9752128067278878,0.3269853991137606,0,0,1
35,2,-0.7188149419947998,-1.4843733310673135,1,1,0
17,0,-0.79831285063126,-1.328164413051698,1,1,0
8,0,-0.9356073504396872,-1.4993295040688086,1,1,1
10,0,-0.6261814444556197,1.0083221691818711,0,2,0
68,2,1.6996346262659474,0.8005975441611057,2,2,0
45,1,0.5802616855541779,0.46657634712771506,2,0,0
2,1,-0.9923001106114256,-1.4926823160681442,1,1,1
37,0,-0.700116044850928,-1.4760643460664828,1,1,0
4,0,-0.9657419367459267,-1.3464441800535252,0,0,1
10,0,-0.8188661838555157,-0.6484894399837534,0,0,0
1,0,-0.9992983991528747,-1.4860351280674797,1,1,0
65,2,0.9607080780929502,0.1591439020969823,2,0,0
57,2,-0.492617893427965,-1.504314895069307,1,1,0
3,0,-0.9030222593129404,0.3319707901142592,0,0,0
2,0,-0.944062695901438,0.1624674960973148,0,0,1
49,0,-0.36656039320186445,-1.1486903370337564,0,0,0
4,0,-0.9237963587372418,-0.6351950639824245,0,0,1
70,2,0.7753306999145676,-0.23137839294205667,0,2,0
53,1,-0.5492002704996806,-1.4926823160681442,1,1,0
53,2,-0.41821968401256066,-1.303237458049206,1,1,0
1,0,-0.9750141171478465,0.34194157211525583,0,0,1
22,0,-0.7902990375696007,-1.3265026160515319,1,1,0
52,0,0.11815387561849713,-0.5188692739707959,0,0,1
65,2,2.1912588771477397,1.5151702542325387,2,2,0
48,1,-0.4765681906846418,-1.3364733980525287,1,1,0
2,0,-0.9806657318690167,-0.9991286070188053,0,0,1
3,0,-0.8696865631060382,1.435403998224565,0,0,0
45,0,0.6590089891104827,0.5529897911363538,0,0,0
1,0,-0.972828531767394,0.5064594751317022,0,0,1
61,2,1.0299845116672945,0.30039664711110275,0,2,0
3,0,-0.9217653096968212,-0.012021188920128115,2,2,0
40,1,0.8411631807681981,1.2958130502106107,0,2,0
1,0,-0.9767581701282078,0.210659609102132,0,0,0
1,0,-0.9861186570101458,-0.4939423189683041,0,2,0
51,1,-0.44899449229893257,-1.3348116010523623,1,1,0
2,0,-0.9679275221263793,-0.5155456799704635,2,0,1
52,1,-0.2913674254662954,-1.152013931034089,0,0,0
51,0,0.8239654937846373,0.6194616711429988,0,0,0
1,0,-0.9991217861928382,-1.4727407520661506,1,1,0
31,1,0.027021588239627897,0.34858876011592044,2,2,0
47,1,-0.5608567258620941,-1.4694171580658184,1,1,0
3,0,-0.8886283030699601,0.34360336911542183,0,0,1
22,1,-0.8240321129365853,-1.4860351280674797,1,1,0
1,0,-0.9990334797128199,-1.4660935640654862,1,1,0
72,2,1.780655821682723,0.6776245661488131,0,2,0
3,0,-0.9339074506993352,-0.48563333396747344,0,0,1
47,1,0.7659481364126248,0.6709773781481485,0,0,0
72,2,1.1163261725051719,0.05777428508684887,2,2,0
66,2,0.8417371728883171,-0.048580722923783105,0,0,0
35,0,0.24953184126569922,0.6111526861421681,0,0,0
29,0,0.10283270133532472,0.6693155811479824,0,0,0
2,0,-0.993315635131636,-1.4694171580658184,1,1,0
4,0,-0.9161136949756512,-0.5155456799704635,0,0,0
25,0,-0.11830880125046324,0.5014740841312036,2,0,1
65,2,0.6430917460871871,-0.17155370093607608,2,2,0
27,1,0.30055091009626295,1.325725396213601,0,2,0
29,0,-0.008786689407786276,0.35025055711608644,0,0,0
29,0,-0.03156976125250354,0.5097830691320342,0,0,0
1,0,-0.9995191653529203,-1.502653098069141,1,1,1
20,0,-0.2647430217407828,0.5396954151350246,0,2,0
58,2,-0.3374634080358398,-1.33148800705203,1,1,0
14,0,-0.4941853334482895,0.7058751151516369,2,2,0
72,2,-0.2527333404582961,-1.3082228490497045,1,1,0
46,0,0.866396757433423,0.810568326162103,2,0,0
71,2,0.8223980537643127,-0.21642221994056146,0,2,0
32,0,0.16822364978886428,0.6942425361504743,0,0,0
26,0,-0.4440934826579178,-0.4789861459668089,0,0,0
68,0,1.4597059200562696,0.5180920541328649,0,0,0
2,1,-0.9928078728715308,-1.481049737066981,1,1,0
61,2,-0.4315318858753169,-1.4694171580658184,1,1,0
4,0,-0.839794819619849,0.7042133181514709,0,0,1
3,0,-0.9456742891617717,-0.6451658459834211,0,0,1
33,0,0.36304982132920366,0.9883806051798779,0,0,1
9,0,-0.9178356713360075,-1.4461520000634926,1,1,0
22,2,-0.7406266425593159,-1.2799723000468803,1,1,0
5,0,-0.8509214361021529,0.5347100241345261,0,0,0
30,0,0.20966146553744405,0.8953199731705751,2,0,1
65,2,1.1136990547246275,0.3136910231124319,0,2,0
45,0,0.7322371376656447,0.74742004015579,0,2,1
5,0,-0.9671989936662284,-1.4760643460664828,1,1,0
25,0,-0.16877595458091257,0.35689774511675104,0,0,0
72,2,1.5221386014291962,0.47488533212854567,2,0,0
27,0,0.061858494606841015,0.8438042661654254,0,0,0
32,0,-0.27809937684354824,-0.4706771609659783,0,0,0
30,1,0.4608492479494533,1.5184938482328711,0,2,0
70,2,2.120326697073053,1.2044142152014738,2,2,0
42,0,0.4683773753710119,0.4848561141295423,0,0,0
72,2,1.9489458959775683,0.8338334841644283,2,2,0
47,2,0.26341803524857454,0.007920375081865175,2,2,0
2,0,-0.9476170317221739,0.5214156481331974,2,0,0
10,0,-0.5628436216625055,1.1229861621933337,2,0,1
61,2,-0.3230694517928595,-1.3514295710540236,1,1,0
5,0,-0.9188953490962269,-0.6883725679877405,0,0,0
72,2,2.4721176368458924,1.5301264272340338,0,2,0
72,2,2.610825040334612,1.6680555782478224,2,2,0
3,0,-0.9185641997961584,0.34194157211525583,0,0,0
48,2,-0.630596768456534,-1.5126238800701375,1,1,0
63,1,1.560242847557086,0.8404806721650928,0,2,0
27,0,-0.278320143043594,-0.26793792694571117,2,0,0
70,2,1.4644965465972613,0.5114448661322007,2,0,0
7,0,-0.7804307884275575,0.21896859410296263,2,2,0
0,2,-8.070909961778789e-17,-1.479387940066815,1,1,0
2,0,-0.924039201557292,0.8504514541660895,2,0,0
20,0,-0.19449521688623783,1.1229861621933337,0,0,1
66,2,-0.45455780054008454,-1.4976677070686424,1,1,0
3,0,-0.9828954704894786,-1.4926823160681442,1,1,0
15,0,-0.44760366523864464,0.7025515211513049,0,0,1
72,2,1.8898026309853222,0.8504514541660895,2,2,0
1,0,-0.998967249852806,-1.461108173064988,1,1,0
22,0,-0.16577353426029096,0.813891920162435,0,0,1
3,0,-0.9159370820156145,0.18407085709947413,0,0,1
72,2,1.0930132617803447,0.06940686408801156,2,2,0
65,2,-0.4374263434165374,-1.491020519067978,1,1,0
11,0,-0.8478086326815083,-0.9625690730151508,0,0,0
22,0,-0.30158890052841186,0.4682381441278811,0,0,0
14,1,-0.886420641069503,-1.4744025490663168,1,1,0
41,0,0.3557866133476996,0.31535282011259796,0,2,0
17,1,-0.4890856342272336,0.001273187081200588,2,0,0
11,0,-0.9033754852330136,-1.4727407520661506,1,1,0
15,0,-0.37029134198263686,0.9501592741760568,0,0,1
1,0,-0.9993646290128884,-1.491020519067978,1,1,1
5,0,-0.807629184273189,0.8022593411612723,2,0,1
33,1,0.33267239220291384,1.0315873271841969,0,0,1
72,2,2.5530946790226587,1.5251410362335358,2,0,0
3,0,-0.9673093767662513,-0.8130073430001997,0,0,0
2,0,-0.9266221660978269,0.5729313551383471,0,0,1
59,1,1.7082886613077393,1.4038298552214086,2,2,0
2,0,-0.9686339739665255,-0.6451658459834211,0,0,1
71,2,1.2677276324965199,0.28544047410960754,0,2,0
5,0,-0.9108153061745541,-0.6634456129852486,0,0,0
27,0,-0.3413047399166351,-0.33274800995219006,2,0,0
1,0,-0.9851031324899356,-0.41749965696066227,0,2,1
63,1,0.13495418344197557,-0.8030365609992028,2,2,0
46,1,1.1442310201909496,1.503537675231376,2,0,1
72,2,0.7507373452294753,-0.3144682429503628,2,0,0
34,0,-0.12349680695153742,-0.130008775931923,2,2,0
24,1,-0.19908715384718856,0.45328197112638635,2,0,0
72,2,1.1590002789740075,0.1624674960973148,2,2,0
60,2,0.5770384990335105,-0.16324471593524548,2,2,0
68,1,1.209666121884498,0.40342806112140267,2,0,0
8,2,-0.9434224739213055,-1.4926823160681442,1,1,0
34,2,0.02472561975915259,0.0959956160906699,2,2,0
6,0,-0.8762653958674004,-0.6567984249845841,0,0,0
2,0,-0.9447249945015751,-0.018668376920792703,0,2,0
31,1,0.11716042771829144,0.5629605731373505,0,2,0
20,0,-0.7841175839683209,-1.303237458049206,1,1,0
1,0,-0.9993204757728793,-1.4876969250676457,1,1,0
62,1,1.6964114397452799,1.0631614701873533,0,0,1
70,2,1.3811573060800055,0.3618831361172496,0,0,0
10,0,-0.5408994613779619,1.1213243651931677,0,2,1
39,2,-0.6090941405720818,-1.3614003530550205,1,1,0
46,2,0.3206406343004226,-0.018668376920792703,0,2,0
6,0,-0.7920430905499619,0.6842717541494772,0,0,1
72,2,1.4063467295052212,0.4001044671210701,0,0,0
18,0,-0.5409656912379757,-0.3177918369506949,0,2,0
71,2,2.3545596353215514,1.4553455622265583,2,2,0
40,0,0.8079157910413145,1.2143849972024705,0,0,1
1,0,-0.9774425453483493,0.1591439020969823,0,0,1
58,1,1.6488363236354293,1.2791950802089493,0,0,1
70,2,2.193025006748105,1.304122035211441,2,2,1
42,2,-0.5188449179933954,-1.3132082400502028,1,1,0
34,1,-0.5937067364288957,-1.1420431490330922,2,0,0
5,0,-0.9665808483061004,-1.4860351280674797,1,1,0
25,0,-0.08620939576381684,0.6593447991469853,0,0,0
2,0,-0.9292492838783709,0.7125223031523016,0,0,1
55,1,1.4894872804424357,1.2941512532104444,0,2,0
21,0,0.01492360047712293,1.5434208032353631,0,2,1
70,2,1.635060512752577,0.7723469951582819,2,2,0
61,0,1.972788645582505,1.3822264942192488,0,2,0
43,2,0.5666183343913529,0.4782089261288782,2,2,0
47,1,1.1506332399922752,1.2742096892084507,0,0,0
5,0,-0.8676996673056269,-0.026977361921623318,0,2,0
62,2,-0.3176165266517304,-1.2949284730483754,1,1,0
16,0,-0.37664940854395335,0.8205391081630995,0,0,1
7,0,-0.7236497217758009,1.0249401391835322,0,0,1
14,0,-0.8437023813606581,-1.303237458049206,1,1,0
60,1,1.3997016668838453,0.8703930181680832,0,0,1
34,0,-0.37119648340282435,-0.6617838159850824,0,2,0
50,1,1.469154713418226,1.4553455622265583,2,2,1
38,2,-0.5825359667065828,-1.3198554280508674,1,1,0
70,1,1.297663529222718,0.3103674291120994,2,2,0
37,0,0.4668099353506875,0.7989357471609397,0,0,0
4,0,-0.8788704370279398,0.4682381441278811,0,0,1
60,0,1.5414997971732052,0.9468356801757248,2,0,0
62,1,0.973137215155524,0.22063039110312913,2,2,0
1,0,-0.9885470852106486,-0.6767399889865776,0,0,1
36,0,0.25240180186629346,0.4798707231290442,2,2,0
44,2,-0.6083214588719218,-1.4744025490663168,1,1,0
55,1,1.424383328048956,1.1711782751981514,0,0,1
72,2,2.3429914864391566,1.3373579752147637,2,0,0
12,1,-0.9067752847137176,-1.4943441130683104,1,1,1
13,0,-0.8341432048986789,-1.127086976031597,2,0,0
1,0,-0.9684573610064889,0.8354952811645947,0,0,1
15,1,-0.8774796099676517,-1.4694171580658184,1,1,0
65,2,1.4022625548043757,0.667653784147816,2,2,0
12,1,-0.8117795888340484,-1.0506443140239554,2,2,0
72,2,1.9863878435053204,0.9052907551715718,2,2,0
72,2,1.8664234904004815,0.8321716871642623,2,2,0
72,2,2.734498265600219,1.6963061272506461,2,2,0
52,2,0.9619002155731974,0.6776245661488131,2,2,0
2,0,-0.9807761149690396,-1.3265026160515319,1,1,0
5,0,-0.8524447228824682,-0.013682985920294615,2,2,0
68,2,-0.3790116068844424,-1.4710789550659844,1,1,0
62,1,1.8236831540716318,1.1761636661986499,0,0,1
72,2,1.7777637844621241,0.707536912151803,2,2,0
1,0,-0.9857212778500635,-0.4640299729653139,0,0,1
66,1,1.596271891404546,0.8055829351616044,2,2,0
72,2,1.0757714215567746,0.001273187081200588,2,2,0
26,1,-0.806238357212901,-1.4943441130683104,1,1,0
64,2,1.5625829692775706,0.9518210711762234,2,0,0
20,0,-0.3619684562409136,0.29541125611060465,0,0,1
3,0,-0.872424063986605,1.0083221691818711,0,0,1
22,0,-0.0789241111623084,0.9933659961803765,0,0,1
4,0,-0.8672360582855307,0.5264010391336955,0,2,1
62,2,0.0239087848189833,-0.8562140650045188,0,2,0
5,0,-0.9620992944451724,-1.4710789550659844,1,1,0
59,1,1.236886594350134,0.6909189421501417,0,0,1
3,2,-0.954615320263623,-1.2749869090463821,1,1,0
72,2,2.08959604202669,1.111353583192171,2,2,0
57,1,1.463547251937065,1.0897502221900113,0,0,0
66,2,-0.4478023548186858,-1.4893587220678117,1,1,0
60,0,0.32854406426205907,-0.4640299729653139,0,0,1
45,2,1.0380645545889675,1.1612074931971548,0,0,0
3,0,-0.9578385067842904,-0.9958050130184732,0,0,0
15,0,-0.3093157175300117,1.3406815692150957,2,2,1
51,1,0.3504440713065935,-0.15327393393424882,2,2,0
60,1,0.7754190063945857,-0.0003886099189654407,2,2,0
33,0,-0.27291137114247405,-0.3360716039525224,0,0,0
10,0,-0.5475003707593287,1.506861269231708,2,2,1
26,1,-0.7855304876486134,-1.5109620830699715,1,1,0
6,0,-0.7884666781092214,0.63607964114466,0,0,1
67,1,2.308485729372012,1.5450826002355291,2,2,0
49,1,-0.22134038681179619,-0.9625690730151508,2,2,0
1,0,-0.9992983991528747,-1.4860351280674797,1,1,0
7,0,-0.7389708960589731,0.6510358141461547,0,0,0
27,1,0.25357186272653576,1.5201556452330371,2,0,0
37,1,0.42574742214218536,0.8787020031689139,0,0,0
63,0,1.7361272791335034,1.1894580421999785,2,0,1
31,0,0.23829484168337264,0.8155537171626009,2,2,0
50,0,1.2074143066440317,1.2991366442109427,0,0,1
32,0,0.1483326151647457,0.5430190091353567,0,0,0
1,0,-0.9972894267324588,-1.3348116010523623,0,0,1
63,1,1.1841013959192048,0.5463426031356893,0,2,0
30,0,0.175023248750272,0.9817334171792133,2,0,0
71,2,2.6612259638050473,1.7062769092516428,2,2,0
53,2,1.500746356644767,1.3556377422165908,0,0,0
12,0,-0.5132153798922298,1.1346187411944968,2,2,1
50,0,1.1619364694346153,0.9850570111795458,2,0,0
2,0,-0.995986906152189,-1.504314895069307,1,1,0
9,0,-0.6003959522902808,1.114677177192503,0,0,1
